Date ,Open ,High ,Low ,Close ,Prev. Close ,Change ,% Change
15-May-20,38.1825,38.46,34.055,38.0175,38.1825,-0.17,-0.43
18-May-20,38.0175,41.245,27.935,40.915,38.0175,2.9,7.62
19-May-20,40.915,40.915,37.9525,39.4525,40.915,-1.46,-3.57
20-May-20,39.4525,39.4525,34.095,35.81,39.4525,-3.64,-9.23
21-May-20,35.81,35.81,32.575,32.985,35.81,-2.83,-7.89
22-May-20,32.985,34.36,26.335,32.3775,32.985,-0.61,-1.84
26-May-20,32.3775,33.21,30.9725,31.47,32.3775,-0.91,-2.8
27-May-20,31.47,32.015,28.855,31.2725,31.47,-0.2,-0.63
28-May-20,31.2725,31.2725,29.195,30.0175,31.2725,-1.26,-4.01
29-May-20,30.0175,30.5675,27.41,30.22,30.0175,0.2,0.67
01-Jun-20,30.22,32.1725,28.8325,30.7425,30.22,0.52,1.73
02-Jun-20,30.7425,30.9175,27.9025,30.115,30.7425,-0.63,-2.04
03-Jun-20,30.115,30.4025,29.335,30.0425,30.115,-0.07,-0.24
04-Jun-20,30.0425,30.265,28.45,29.69,30.0425,-0.35,-1.17
05-Jun-20,29.69,29.69,25.92,28.68,29.69,-1.01,-3.4
08-Jun-20,28.68,30.145,27.7975,29.6475,28.68,0.97,3.37
09-Jun-20,29.6475,30.34,27.24,30.205,29.6475,0.56,1.88
10-Jun-20,30.205,30.205,28.7275,29.4375,30.205,-0.77,-2.54
11-Jun-20,29.4375,30.42,28.39,29.66,29.4375,0.22,0.76
12-Jun-20,29.66,32.875,29.66,30.8225,29.66,1.16,3.92
15-Jun-20,30.8225,33.7775,29.915,32.5775,30.8225,1.76,5.69
16-Jun-20,32.5775,35.3125,30.4075,32.965,32.5775,0.39,1.19
17-Jun-20,32.965,34.0175,29.05,33.355,32.965,0.39,1.18
18-Jun-20,33.355,33.4225,31.2175,31.455,33.355,-1.9,-5.7
19-Jun-20,31.455,31.9125,29.6775,29.965,31.455,-1.49,-4.74
22-Jun-20,29.965,30.9825,29.965,30.46,29.965,0.5,1.65
23-Jun-20,30.46,31.1475,29.2425,29.34,30.46,-1.12,-3.68
24-Jun-20,29.34,30.53,27.79,29.5775,29.34,0.24,0.81
25-Jun-20,29.5775,31.285,29.0575,29.7275,29.5775,0.15,0.51
26-Jun-20,29.7275,30.065,28.315,28.735,29.7275,-0.99,-3.34
29-Jun-20,28.735,30.45,27.98,28.91,28.735,0.18,0.61
30-Jun-20,28.91,29.6325,28.405,29.1175,28.91,0.21,0.72
01-Jul-20,29.1175,29.1625,27.9375,28.1175,29.1175,-1,-3.43
02-Jul-20,28.1175,28.1175,26.315,26.5075,28.1175,-1.61,-5.73
03-Jul-20,26.5075,26.775,25.6275,25.7675,26.5075,-0.74,-2.79
06-Jul-20,25.7675,26.175,24.5425,25.1975,25.7675,-0.57,-2.21
07-Jul-20,25.1975,25.645,24.24,25.1025,25.1975,-0.1,-0.38
08-Jul-20,25.1025,26.355,25.03,26.1,25.1025,1,3.97
09-Jul-20,26.1,27.6575,24.735,24.9125,26.1,-1.19,-4.55
10-Jul-20,24.9125,25.4775,23.485,24.9425,24.9125,0.03,0.12
13-Jul-20,24.9425,25.9075,22.805,25.2525,24.9425,0.31,1.24
14-Jul-20,25.2525,27.265,25.2525,26.6375,25.2525,1.39,5.48
15-Jul-20,26.6375,26.6375,23.74,26.29,26.6375,-0.35,-1.3
16-Jul-20,26.29,26.5975,25.245,25.3625,26.29,-0.93,-3.53
17-Jul-20,25.3625,25.5025,23.77,24.1575,25.3625,-1.21,-4.75
20-Jul-20,24.1575,25.12,24.1575,24.7125,24.1575,0.56,2.3
21-Jul-20,24.7125,24.7125,23.725,24.4275,24.7125,-0.29,-1.15
22-Jul-20,24.4275,25.8025,23.73,24.885,24.4275,0.46,1.87
23-Jul-20,24.885,24.935,24.0075,24.64,24.885,-0.25,-0.98
24-Jul-20,24.64,25.295,22.7375,24.535,24.64,-0.11,-0.43
27-Jul-20,24.535,25.7175,23.29,25.0175,24.535,0.48,1.97
28-Jul-20,25.0175,25.215,23.545,23.6425,25.0175,-1.38,-5.5
29-Jul-20,23.6425,24.4975,23.6425,24.1125,23.6425,0.47,1.99
30-Jul-20,24.1125,25.1425,22.09,24.7275,24.1125,0.62,2.55
31-Jul-20,24.7275,25.3725,23.9675,24.1925,24.7275,-0.54,-2.16
03-Aug-20,24.1925,25.69,23.2625,25.185,24.1925,0.99,4.1
04-Aug-20,25.185,25.185,23.555,23.815,25.185,-1.37,-5.44
05-Aug-20,23.815,23.9325,21.825,23.5675,23.815,-0.25,-1.04
06-Aug-20,23.5675,23.705,22.525,23.15,23.5675,-0.42,-1.77
07-Aug-20,23.15,23.31,21.755,22.5775,23.15,-0.57,-2.47
10-Aug-20,22.5775,23.015,21.4525,22.51,22.5775,-0.07,-0.3
11-Aug-20,22.51,22.51,20.215,21.36,22.51,-1.15,-5.11
12-Aug-20,21.36,21.9225,16.85,20.845,21.36,-0.52,-2.41
13-Aug-20,20.845,21.19,19.46,20.5675,20.845,-0.28,-1.33
14-Aug-20,20.5675,22.97,16.34,21.6725,20.5675,1.11,5.37
17-Aug-20,21.6725,22.8775,19.5575,21.3075,21.6725,-0.37,-1.68
18-Aug-20,21.3075,21.3075,18.2525,20.43,21.3075,-0.88,-4.12
19-Aug-20,20.43,20.43,17.835,19.9575,20.43,-0.47,-2.31
20-Aug-20,19.9575,21.08,17.6625,20.6175,19.9575,0.66,3.31
21-Aug-20,20.6175,20.6175,14.885,19.9375,20.6175,-0.68,-3.3
24-Aug-20,19.9375,20.0675,17.8875,19.23,19.9375,-0.71,-3.55
25-Aug-20,19.23,19.805,15.4225,19.315,19.23,0.09,0.44
26-Aug-20,19.315,19.5925,17.2225,19.3025,19.315,-0.01,-0.06
27-Aug-20,19.3025,19.47,17.4525,18.895,19.3025,-0.41,-2.11
28-Aug-20,18.895,18.895,16.655,18.3475,18.895,-0.55,-2.9
31-Aug-20,18.3475,23.8725,16.4,22.835,18.3475,4.49,24.46
01-Sep-20,22.835,23.2425,21.11,21.8,22.835,-1.04,-4.53
02-Sep-20,21.8,22.495,19.8525,21.105,21.8,-0.7,-3.19
03-Sep-20,21.105,21.105,18.16,20.5025,21.105,-0.6,-2.85
04-Sep-20,20.5025,22.6475,19.8575,22.1525,20.5025,1.65,8.05
07-Sep-20,22.1525,23.2475,17.245,22.0075,22.1525,-0.15,-0.65
08-Sep-20,22.0075,23.0725,17.57,22.7225,22.0075,0.72,3.25
09-Sep-20,22.7225,23.27,20.1975,22.23,22.7225,-0.49,-2.17
10-Sep-20,22.23,22.23,17.7,21.2625,22.23,-0.97,-4.35
11-Sep-20,21.2625,21.345,18.1725,20.7125,21.2625,-0.55,-2.59
14-Sep-20,20.7125,21.74,17.5325,21.19,20.7125,0.48,2.31
15-Sep-20,21.19,21.19,18.8975,20.5975,21.19,-0.59,-2.8
16-Sep-20,20.5975,20.5975,16.325,19.66,20.5975,-0.94,-4.55
17-Sep-20,19.66,20.6825,17.5525,20.1,19.66,0.44,2.24
18-Sep-20,20.1,20.77,17.5825,20.045,20.1,-0.06,-0.27
21-Sep-20,20.045,22.9925,18.2675,22.1875,20.045,2.14,10.69
22-Sep-20,22.1875,23.275,15.755,21.41,22.1875,-0.78,-3.5
23-Sep-20,21.41,22.4775,19.37,20.99,21.41,-0.42,-1.96
24-Sep-20,20.99,23.8175,20.925,23.51,20.99,2.52,12.01
25-Sep-20,23.51,23.51,18.6675,20.675,23.51,-2.84,-12.06
28-Sep-20,20.675,21.0975,19.35,19.5725,20.675,-1.1,-5.33
29-Sep-20,19.5725,20.1975,18.4275,19.775,19.5725,0.2,1.03
30-Sep-20,19.775,20.215,17.675,19.53,19.775,-0.25,-1.24
01-Oct-20,19.53,19.53,17.375,18.35,19.53,-1.18,-6.04
05-Oct-20,18.35,20.025,18.35,19.705,18.35,1.36,7.38
06-Oct-20,19.705,19.8925,18.36,19.635,19.705,-0.07,-0.36
07-Oct-20,19.635,20.3375,19.0675,20.06,19.635,0.43,2.16
08-Oct-20,20.06,20.855,18.9775,20.38,20.06,0.32,1.6
09-Oct-20,20.38,21.0075,17.51,20.38,20.38,0,0
12-Oct-20,20.38,22.1,19.39,21.1275,20.38,0.75,3.67
13-Oct-20,21.1275,21.65,20.525,20.715,21.1275,-0.41,-1.95
14-Oct-20,20.715,20.9625,18.425,20.21,20.715,-0.51,-2.44
15-Oct-20,20.21,22.275,19.0375,22.0575,20.21,1.85,9.14
16-Oct-20,22.0575,22.4175,20.485,21.645,22.0575,-0.41,-1.87
19-Oct-20,21.645,22.3175,15.465,21.8175,21.645,0.17,0.8
20-Oct-20,21.8175,22.7925,18.79,22.69,21.8175,0.87,4
21-Oct-20,22.69,23.545,18.3775,22.915,22.69,0.23,0.99
22-Oct-20,22.915,23.515,17.44,22.635,22.915,-0.28,-1.22
23-Oct-20,22.635,22.78,19.8325,21.8275,22.635,-0.81,-3.57
26-Oct-20,21.8275,23.405,21.32,22.8325,21.8275,1.01,4.6
27-Oct-20,22.8325,23.1675,22.1225,22.195,22.8325,-0.64,-2.79
28-Oct-20,22.195,23.465,20.08,23.28,22.195,1.09,4.89
29-Oct-20,23.28,24.36,22.2825,24.0225,23.28,0.74,3.19
30-Oct-20,24.0225,26.3,21.725,24.7525,24.0225,0.73,3.04
02-Nov-20,24.7525,25.9175,24.22,25.21,24.7525,0.46,1.85
03-Nov-20,25.21,25.3325,22.9175,24.24,25.21,-0.97,-3.85
04-Nov-20,24.24,24.24,20.6725,23.2,24.24,-1.04,-4.29
05-Nov-20,23.2,23.2,19.99,20.965,23.2,-2.24,-9.63
06-Nov-20,20.965,20.965,19.2825,20.4975,20.965,-0.47,-2.23
09-Nov-20,20.4975,21.0475,17.58,20.1125,20.4975,-0.39,-1.88
10-Nov-20,20.1125,21.845,19.895,21.5775,20.1125,1.47,7.28
11-Nov-20,21.5775,22.375,18.995,22.0325,21.5775,0.46,2.11
12-Nov-20,22.0325,22.0325,19.7875,20.62,22.0325,-1.41,-6.41
13-Nov-20,20.62,29.525,19.5575,19.7025,20.62,-0.92,-4.45
14-Nov-20,19.7025,19.7025,16.175,19.13,19.7025,-0.57,-2.91
17-Nov-20,19.13,20.405,18.4025,19.8025,19.13,0.67,3.52
18-Nov-20,19.8025,19.8025,15.72,19.12,19.8025,-0.68,-3.45
19-Nov-20,19.12,19.9825,16.325,19.57,19.12,0.45,2.35
20-Nov-20,19.57,19.8075,16.9975,19.6175,19.57,0.05,0.24
23-Nov-20,19.6175,20.8625,16.91,20.7975,19.6175,1.18,6.02
24-Nov-20,20.7975,22,20.025,21.0575,20.7975,0.26,1.25
25-Nov-20,21.0575,23.495,20.68,23.1275,21.0575,2.07,9.83
26-Nov-20,23.1275,23.1275,19.4375,20.0225,23.1275,-3.11,-13.43
27-Nov-20,20.0225,21.28,17.625,19.8175,20.0225,-0.21,-1.02
01-Dec-20,19.8175,21.235,19.245,20.1825,19.8175,0.37,1.84
02-Dec-20,20.1825,20.5525,17.9625,19.9075,20.1825,-0.28,-1.36
03-Dec-20,19.9075,19.9075,17.7225,19,19.9075,-0.91,-4.56
04-Dec-20,19,19.035,16.53,18.0275,19,-0.97,-5.12
07-Dec-20,18.0275,18.315,16.95,18.025,18.0275,0,-0.01
08-Dec-20,18.025,18.795,16.2675,18.6175,18.025,0.59,3.29
09-Dec-20,18.6175,19.63,16.22,18.92,18.6175,0.3,1.62
10-Dec-20,18.92,19.385,17.4225,18.7125,18.92,-0.21,-1.1
11-Dec-20,18.7125,19.285,17.3625,18.79,18.7125,0.08,0.41
14-Dec-20,18.79,19.6425,15.3275,19.4025,18.79,0.61,3.26
15-Dec-20,19.4025,19.8275,15.6925,19.345,19.4025,-0.06,-0.3
16-Dec-20,19.345,19.3975,18.6075,19.2,19.345,-0.15,-0.75
17-Dec-20,19.2,21.6225,14.0525,19.1575,19.2,-0.04,-0.22
18-Dec-20,19.1575,19.4925,14.555,18.6225,19.1575,-0.54,-2.79
21-Dec-20,18.6225,23.68,18.6225,23.19,18.6225,4.57,24.53
22-Dec-20,23.19,24.48,16.5925,21.985,23.19,-1.21,-5.2
23-Dec-20,21.985,22.0825,19.395,20.495,21.985,-1.49,-6.78
24-Dec-20,20.495,20.9525,15.645,19.9675,20.495,-0.53,-2.57
28-Dec-20,19.9675,21.0225,18.5975,20.4275,19.9675,0.46,2.3
29-Dec-20,20.4275,21.2125,17.6275,20.79,20.4275,0.36,1.77
30-Dec-20,20.79,21.5875,20.79,21.11,20.79,0.32,1.54
31-Dec-20,21.11,21.505,19.19,21.095,21.11,-0.02,-0.07
