Date ,Open ,High ,Low ,Close ,Prev. Close ,Change ,% Change
20-Jun-18,12.92,12.92,10.6075,12.1725,12.92,-0.75,-5.79
21-Jun-18,12.1725,12.59,10.91,12.4475,12.1725,0.28,2.26
22-Jun-18,12.4475,12.5425,10.3925,12.0225,12.4475,-0.43,-3.41
25-Jun-18,12.0225,12.7775,9.74,12.5825,12.0225,0.56,4.66
26-Jun-18,12.5825,12.97,12.3325,12.7975,12.5825,0.22,1.71
27-Jun-18,12.7975,13.8125,12.085,13.51,12.7975,0.71,5.57
28-Jun-18,13.51,14.075,12.52,13.9475,13.51,0.44,3.24
29-Jun-18,13.9475,13.9475,12.6325,12.9375,13.9475,-1.01,-7.24
02-Jul-18,12.9375,13.9425,12.465,13.37,12.9375,0.43,3.34
03-Jul-18,13.37,13.7525,12.1875,13,13.37,-0.37,-2.77
04-Jul-18,13,13.34,12.575,12.6575,13,-0.34,-2.63
05-Jul-18,12.6575,12.9525,11.225,12.575,12.6575,-0.08,-0.65
06-Jul-18,12.575,12.68,11.6675,12.4425,12.575,-0.13,-1.05
09-Jul-18,12.4425,12.575,11.215,12.39,12.4425,-0.05,-0.42
10-Jul-18,12.39,12.52,11.0175,12.395,12.39,0.01,0.04
11-Jul-18,12.395,12.86,10.015,12.775,12.395,0.38,3.07
12-Jul-18,12.775,12.865,10.6525,12.505,12.775,-0.27,-2.11
13-Jul-18,12.505,12.505,11.3175,12.3025,12.505,-0.2,-1.62
16-Jul-18,12.3025,13.0475,11.1675,12.9475,12.3025,0.65,5.24
17-Jul-18,12.9475,12.9475,11.24,12.825,12.9475,-0.12,-0.95
18-Jul-18,12.825,13.9,10.645,13.6825,12.825,0.86,6.69
19-Jul-18,13.6825,13.7975,10.99,13.5925,13.6825,-0.09,-0.66
20-Jul-18,13.5925,13.9025,11.3175,13.535,13.5925,-0.06,-0.42
23-Jul-18,13.535,13.62,12.0675,13.005,13.535,-0.53,-3.92
24-Jul-18,13.005,13.08,12.1475,12.4675,13.005,-0.54,-4.13
25-Jul-18,12.4675,13.255,11.215,12.2075,12.4675,-0.26,-2.09
26-Jul-18,12.2075,13.0475,11.6075,12.0275,12.2075,-0.18,-1.47
27-Jul-18,12.0275,12.5,11.2475,12.31,12.0275,0.28,2.35
30-Jul-18,12.31,13.0575,12.3075,12.585,12.31,0.28,2.23
31-Jul-18,12.585,12.795,12.2875,12.48,12.585,-0.11,-0.83
01-Aug-18,12.48,12.765,11.9975,12.53,12.48,0.05,0.4
02-Aug-18,12.53,12.8,10.8875,12.555,12.53,0.03,0.2
03-Aug-18,12.555,12.555,10.9075,12.0775,12.555,-0.48,-3.8
06-Aug-18,12.0775,12.735,11.85,12.5625,12.0775,0.49,4.02
07-Aug-18,12.5625,12.82,10.5825,12.5775,12.5625,0.02,0.12
08-Aug-18,12.5775,12.7825,10.48,12.54,12.5775,-0.04,-0.3
09-Aug-18,12.54,12.76,10.8775,12.6775,12.54,0.14,1.1
10-Aug-18,12.6775,12.985,10.0575,12.85,12.6775,0.17,1.36
13-Aug-18,12.85,13.5,11.29,13.4,12.85,0.55,4.28
14-Aug-18,13.4,13.42,10.755,13.2825,13.4,-0.12,-0.88
16-Aug-18,13.2825,13.865,11.465,13.645,13.2825,0.36,2.73
17-Aug-18,13.645,13.645,10.3025,13.16,13.645,-0.49,-3.55
20-Aug-18,13.16,13.55,11.345,13.0325,13.16,-0.13,-0.97
21-Aug-18,13.0325,13.635,9.9275,12.9025,13.0325,-0.13,-1
23-Aug-18,12.9025,13.1175,9.53,12.7575,12.9025,-0.15,-1.12
24-Aug-18,12.7575,12.8375,9.43,12.4075,12.7575,-0.35,-2.74
27-Aug-18,12.4075,12.5325,9.515,12.2375,12.4075,-0.17,-1.37
28-Aug-18,12.2375,12.6,10.3775,12.425,12.2375,0.19,1.53
29-Aug-18,12.425,12.6725,10.725,12.435,12.425,0.01,0.08
30-Aug-18,12.435,12.625,10.6225,12.4125,12.435,-0.02,-0.18
31-Aug-18,12.4125,12.7975,11.6,12.5975,12.4125,0.19,1.49
03-Sep-18,12.5975,13.7175,11.17,13.3925,12.5975,0.8,6.31
04-Sep-18,13.3925,13.88,12.1975,13.7825,13.3925,0.39,2.91
05-Sep-18,13.7825,14.1525,11.9525,13.65,13.7825,-0.13,-0.96
06-Sep-18,13.65,14.2,12.06,13.7225,13.65,0.07,0.53
07-Sep-18,13.7225,14.1425,11.085,13.89,13.7225,0.17,1.22
10-Sep-18,13.89,15.315,12.61,15.2025,13.89,1.31,9.45
11-Sep-18,15.2025,15.4475,13.4425,15.33,15.2025,0.13,0.84
12-Sep-18,15.33,15.33,12.98,14.25,15.33,-1.08,-7.05
14-Sep-18,14.25,14.25,12.3225,13.8425,14.25,-0.41,-2.86
17-Sep-18,13.8425,14.635,11.73,14.495,13.8425,0.65,4.71
18-Sep-18,14.495,14.62,11.8725,14.415,14.495,-0.08,-0.55
19-Sep-18,14.415,14.4775,11.745,14.005,14.415,-0.41,-2.84
21-Sep-18,14.005,16.92,10.9825,15.535,14.005,1.53,10.92
24-Sep-18,15.535,17.855,13.8025,17.4275,15.535,1.89,12.18
25-Sep-18,17.4275,18.31,16.2175,16.6825,17.4275,-0.75,-4.27
26-Sep-18,16.6825,17.575,15.1,17.0875,16.6825,0.41,2.43
27-Sep-18,17.0875,17.37,15.6025,16.9225,17.0875,-0.17,-0.97
28-Sep-18,16.9225,17.6925,15.925,16.995,16.9225,0.07,0.43
01-Oct-18,16.995,18.8625,16.27,16.835,16.995,-0.16,-0.94
03-Oct-18,16.835,18.6475,15.575,18.1175,16.835,1.28,7.62
04-Oct-18,18.1175,19.685,17.485,18.915,18.1175,0.8,4.4
05-Oct-18,18.915,20.4825,18.4525,19.7325,18.915,0.82,4.32
08-Oct-18,19.7325,21.765,18.4775,20.1475,19.7325,0.42,2.1
09-Oct-18,20.1475,20.3575,17.47,19.755,20.1475,-0.39,-1.95
10-Oct-18,19.755,19.755,17.725,17.9075,19.755,-1.85,-9.35
11-Oct-18,17.9075,20.845,17.6275,20.5475,17.9075,2.64,14.74
12-Oct-18,20.5475,20.5475,16.6725,18.6275,20.5475,-1.92,-9.34
15-Oct-18,18.6275,19.8225,15.9825,18.885,18.6275,0.26,1.38
16-Oct-18,18.885,18.885,14.28,17.3725,18.885,-1.51,-8.01
17-Oct-18,17.3725,18.2025,14.8425,17.98,17.3725,0.61,3.5
19-Oct-18,17.98,20.0525,17.4475,19.7875,17.98,1.81,10.05
22-Oct-18,19.7875,21.6725,17.08,21.3575,19.7875,1.57,7.93
23-Oct-18,21.3575,22.3475,18.7625,19.0375,21.3575,-2.32,-10.86
24-Oct-18,19.0375,19.81,17.7125,18.88,19.0375,-0.16,-0.83
25-Oct-18,18.88,20.33,18.4975,18.9625,18.88,0.08,0.44
26-Oct-18,18.9625,21.04,18.66,19.2325,18.9625,0.27,1.42
29-Oct-18,19.2325,20.8125,19.2325,19.825,19.2325,0.59,3.08
30-Oct-18,19.825,20.7725,19.55,20.5025,19.825,0.68,3.42
31-Oct-18,20.5025,22.815,19.575,19.7975,20.5025,-0.71,-3.44
01-Nov-18,19.7975,20.13,18.8975,19.1925,19.7975,-0.61,-3.06
02-Nov-18,19.1925,19.1925,17.485,18.23,19.1925,-0.96,-5.01
05-Nov-18,18.23,19.8225,17.735,19.4825,18.23,1.25,6.87
06-Nov-18,19.4825,19.4825,16.18,18.505,19.4825,-0.98,-5.02
07-Nov-18,18.505,18.505,16.81,17.8775,18.505,-0.63,-3.39
09-Nov-18,17.8775,18.755,16.755,17.765,17.8775,-0.11,-0.63
12-Nov-18,17.765,19.4625,16.475,19.3675,17.765,1.6,9.02
13-Nov-18,19.3675,19.685,17.1225,18.695,19.3675,-0.67,-3.47
14-Nov-18,18.695,19.5075,14.77,18.825,18.695,0.13,0.7
15-Nov-18,18.825,18.915,15.4975,18.455,18.825,-0.37,-1.97
16-Nov-18,18.455,18.8675,16.8975,18.35,18.455,-0.11,-0.57
19-Nov-18,18.35,19.65,13.515,19.255,18.35,0.91,4.93
20-Nov-18,19.255,19.6475,18.2525,19.3275,19.255,0.07,0.38
21-Nov-18,19.3275,20.0975,15.54,19.555,19.3275,0.23,1.18
22-Nov-18,19.555,20.0025,17.0875,19.16,19.555,-0.4,-2.02
26-Nov-18,19.16,20.5275,15.0175,20.4025,19.16,1.24,6.48
27-Nov-18,20.4025,20.4025,16.605,18.315,20.4025,-2.09,-10.23
28-Nov-18,18.315,19.355,16.6725,17.96,18.315,-0.36,-1.94
29-Nov-18,17.96,18.85,14.93,18.6975,17.96,0.74,4.11
30-Nov-18,18.6975,19.915,16.81,19.1625,18.6975,0.47,2.49
03-Dec-18,19.1625,19.605,16.31,18.2225,19.1625,-0.94,-4.91
04-Dec-18,18.2225,19.62,16.905,18.1075,18.2225,-0.12,-0.63
05-Dec-18,18.1075,18.8275,16.62,18.39,18.1075,0.28,1.56
06-Dec-18,18.39,19.55,15.91,19.305,18.39,0.92,4.98
07-Dec-18,19.305,19.6275,15.9825,18.59,19.305,-0.72,-3.7
10-Dec-18,18.59,20.645,16.89,20.4375,18.59,1.85,9.94
11-Dec-18,20.4375,20.4375,17.2025,17.945,20.4375,-2.49,-12.2
12-Dec-18,17.945,17.945,15.4175,15.81,17.945,-2.14,-11.9
13-Dec-18,15.81,15.905,11.9125,15.55,15.81,-0.26,-1.64
14-Dec-18,15.55,15.5975,12.6725,15.1575,15.55,-0.39,-2.52
17-Dec-18,15.1575,15.9125,13.8675,14.54,15.1575,-0.62,-4.07
18-Dec-18,14.54,15.3125,11.9825,14.5775,14.54,0.04,0.26
19-Dec-18,14.5775,14.865,11.87,14.66,14.5775,0.08,0.57
20-Dec-18,14.66,14.9175,13.72,14.3325,14.66,-0.33,-2.23
21-Dec-18,14.3325,16.23,12.94,15.9925,14.3325,1.66,11.58
24-Dec-18,15.9925,17.1325,14.8975,15.75,15.9925,-0.24,-1.52
26-Dec-18,15.75,17.4775,14.8075,15.92,15.75,0.17,1.08
27-Dec-18,15.92,16.375,12.5625,16.0725,15.92,0.15,0.96
28-Dec-18,16.0725,16.0725,15.015,15.27,16.0725,-0.8,-4.99
31-Dec-18,15.27,16.1525,14.65,16,15.27,0.73,4.78
