"Date ","Open ","High ","Low ","Close ","Prev. Close ","Change ","% Change"
"17-Mar-2022","       24.1175","       24.1175","       20.7700","       22.6100","       24.1175","       -1.5100","  -6.25"
"21-Mar-2022","       22.6100","       24.7125","       22.6100","       24.6225","       22.6100","        2.0100","   8.90"
"22-Mar-2022","       24.6225","       25.1575","       23.7600","       24.0700","       24.6225","       -0.5500","  -2.24"
"23-Mar-2022","       24.0700","       24.9750","       20.4550","       24.7475","       24.0700","        0.6800","   2.81"
"24-Mar-2022","       24.7475","       25.5300","       23.8125","       23.9300","       24.7475","       -0.8200","  -3.30"
"25-Mar-2022","       23.9300","       24.2725","       22.9100","       23.4300","       23.9300","       -0.5000","  -2.09"
"28-Mar-2022","       23.4300","       24.2125","       19.5900","       22.6100","       23.4300","       -0.8200","  -3.50"
"29-Mar-2022","       22.6100","       22.6100","       21.1025","       21.3025","       22.6100","       -1.3100","  -5.78"
"30-Mar-2022","       21.3025","       21.3025","       19.7300","       20.6100","       21.3025","       -0.6900","  -3.25"
"31-Mar-2022","       20.6100","       20.9425","       20.2125","       20.5600","       20.6100","       -0.0500","  -0.24"
"01-Apr-2022","       20.5600","       20.8550","       18.1200","       18.4350","       20.5600","       -2.1300"," -10.34"
"04-Apr-2022","       18.4350","       18.8250","       17.5925","       17.9075","       18.4350","       -0.5300","  -2.86"
"05-Apr-2022","       17.9075","       18.6300","       16.7900","       18.4875","       17.9075","        0.5800","   3.24"
"06-Apr-2022","       18.4875","       19.2825","       16.8100","       19.0225","       18.4875","        0.5400","   2.89"
"07-Apr-2022","       19.0225","       19.4900","       17.7175","       18.9975","       19.0225","       -0.0300","  -0.13"
"08-Apr-2022","       18.9975","       20.0875","       17.5300","       17.6875","       18.9975","       -1.3100","  -6.90"
"11-Apr-2022","       17.6875","       19.1450","       16.6425","       18.2700","       17.6875","        0.5800","   3.29"
"12-Apr-2022","       18.2700","       18.6725","       15.0850","       18.1575","       18.2700","       -0.1100","  -0.62"
"13-Apr-2022","       18.1575","       18.4025","       16.1925","       17.7850","       18.1575","       -0.3700","  -2.05"
"18-Apr-2022","       17.7850","       20.4825","       17.7850","       19.3350","       17.7850","        1.5500","   8.72"
"19-Apr-2022","       19.3350","       20.8075","       14.6275","       19.7750","       19.3350","        0.4400","   2.28"
"20-Apr-2022","       19.7750","       20.2650","       17.8350","       18.6725","       19.7750","       -1.1000","  -5.58"
"21-Apr-2022","       18.6725","       18.6725","       13.3500","       17.8525","       18.6725","       -0.8200","  -4.39"
"22-Apr-2022","       17.8525","       18.7600","       17.8125","       18.3525","       17.8525","        0.5000","   2.80"
"25-Apr-2022","       18.3525","       21.7550","       18.3525","       21.2575","       18.3525","        2.9100","  15.83"
"26-Apr-2022","       21.2575","       21.2575","       19.0050","       19.1875","       21.2575","       -2.0700","  -9.74"
"27-Apr-2022","       19.1875","       21.3650","       19.1875","       20.6050","       19.1875","        1.4200","   7.39"
"28-Apr-2022","       20.6050","       20.6050","       19.0225","       19.3775","       20.6050","       -1.2300","  -5.96"
"29-Apr-2022","       19.3775","       19.6475","       18.2075","       19.4150","       19.3775","        0.0400","   0.19"
"02-May-2022","       19.4150","       21.0625","       19.4150","       20.2825","       19.4150","        0.8700","   4.47"
"04-May-2022","       20.2825","       22.3875","       18.4275","       21.8775","       20.2825","        1.6000","   7.86"
"05-May-2022","       21.8775","       21.8775","       19.6150","       20.2925","       21.8775","       -1.5900","  -7.24"
"06-May-2022","       20.2925","       21.8100","       19.3325","       21.2500","       20.2925","        0.9600","   4.72"
"09-May-2022","       21.2500","       22.5200","       18.9600","       22.0325","       21.2500","        0.7800","   3.68"
"10-May-2022","       22.0325","       22.5150","       21.2175","       22.3025","       22.0325","        0.2700","   1.23"
"11-May-2022","       22.3025","       24.1875","       20.4825","       22.8025","       22.3025","        0.5000","   2.24"
"12-May-2022","       22.8025","       25.3150","       21.1500","       24.2650","       22.8025","        1.4600","   6.41"
"13-May-2022","       24.2650","       24.2650","       20.9675","       23.4850","       24.2650","       -0.7800","  -3.21"
"16-May-2022","       23.4850","       24.7125","       21.2750","       24.5275","       23.4850","        1.0400","   4.44"
"17-May-2022","       24.5275","       24.8400","       17.0950","       22.7425","       24.5275","       -1.7900","  -7.28"
"18-May-2022","       22.7425","       23.0600","       21.3400","       22.2950","       22.7425","       -0.4500","  -1.97"
"19-May-2022","       22.2950","       25.1475","       22.2950","       24.5575","       22.2950","        2.2600","  10.15"
"20-May-2022","       24.5575","       24.5575","       22.4425","       23.1000","       24.5575","       -1.4600","  -5.94"
"23-May-2022","       23.1000","       23.9750","       20.5000","       23.3975","       23.1000","        0.3000","   1.29"
"24-May-2022","       23.3975","       25.9900","       23.1550","       25.6350","       23.3975","        2.2400","   9.56"
"25-May-2022","       25.6350","       25.6350","       24.3625","       25.2825","       25.6350","       -0.3500","  -1.38"
"26-May-2022","       25.2825","       25.2825","       22.5350","       22.7175","       25.2825","       -2.5700"," -10.15"
"27-May-2022","       22.7175","       22.7175","       21.2000","       21.4800","       22.7175","       -1.2400","  -5.45"
"30-May-2022","       21.4800","       21.4800","       19.7200","       19.9800","       21.4800","       -1.5000","  -6.98"
"31-May-2022","       19.9800","       20.7500","       19.6800","       20.4775","       19.9800","        0.5000","   2.49"
"01-Jun-2022","       20.4775","       21.3375","       18.2300","       20.8450","       20.4775","        0.3700","   1.79"
"02-Jun-2022","       20.8450","       20.9975","       18.3825","       20.3200","       20.8450","       -0.5300","  -2.52"
"03-Jun-2022","       20.3200","       20.3200","       18.7350","       19.9750","       20.3200","       -0.3500","  -1.70"
"06-Jun-2022","       19.9750","       20.6825","       18.6500","       20.2025","       19.9750","        0.2300","   1.14"
"07-Jun-2022","       20.2025","       21.0700","       19.4325","       20.4250","       20.2025","        0.2200","   1.10"
"08-Jun-2022","       20.4250","       20.6875","       19.3875","       19.8375","       20.4250","       -0.5900","  -2.88"
"09-Jun-2022","       19.8375","       19.8375","       18.1550","       19.1400","       19.8375","       -0.7000","  -3.52"
"10-Jun-2022","       19.1400","       19.7550","       18.2550","       19.5750","       19.1400","        0.4400","   2.27"
"13-Jun-2022","       19.5750","       22.8025","       19.5750","       22.3650","       19.5750","        2.7900","  14.25"
"14-Jun-2022","       22.3650","       22.6350","       18.9475","       21.8875","       22.3650","       -0.4800","  -2.14"
"15-Jun-2022","       21.8875","       22.3650","       20.9500","       22.1475","       21.8875","        0.2600","   1.19"
"16-Jun-2022","       22.1475","       28.1300","       19.7475","       22.8675","       22.1475","        0.7200","   3.25"
"17-Jun-2022","       22.8675","       23.6900","       18.0225","       22.7575","       22.8675","       -0.1100","  -0.48"
"20-Jun-2022","       22.7575","       23.6350","       16.0025","       22.4125","       22.7575","       -0.3500","  -1.52"
"21-Jun-2022","       22.4125","       22.4125","       20.4800","       21.1425","       22.4125","       -1.2700","  -5.67"
"22-Jun-2022","       21.1425","       21.7850","       19.3200","       21.3000","       21.1425","        0.1600","   0.74"
"23-Jun-2022","       21.3000","       21.7100","       18.3550","       20.8800","       21.3000","       -0.4200","  -1.97"
"24-Jun-2022","       20.8800","       21.2725","       18.6825","       20.5500","       20.8800","       -0.3300","  -1.58"
"27-Jun-2022","       20.5500","       21.1200","       19.5450","       21.0050","       20.5500","        0.4600","   2.21"
"28-Jun-2022","       21.0050","       21.6800","       20.5125","       21.4500","       21.0050","        0.4500","   2.12"
"29-Jun-2022","       21.4500","       22.0850","       21.4500","       21.9000","       21.4500","        0.4500","   2.10"
"30-Jun-2022","       21.9000","       22.2725","       21.5375","       21.8400","       21.9000","       -0.0600","  -0.27"
"01-Jul-2022","       21.8400","       22.4300","       21.1425","       21.2500","       21.8400","       -0.5900","  -2.70"
"04-Jul-2022","       21.2500","       22.2475","       20.9225","       20.9725","       21.2500","       -0.2800","  -1.31"
"05-Jul-2022","       20.9725","       20.9925","       20.2350","       20.7875","       20.9725","       -0.1900","  -0.88"
"06-Jul-2022","       20.7875","       20.7875","       19.8225","       20.2675","       20.7875","       -0.5200","  -2.50"
"07-Jul-2022","       20.2675","       20.2675","       19.0125","       19.2025","       20.2675","       -1.0700","  -5.25"
"08-Jul-2022","       19.2025","       19.2025","       18.2200","       18.3950","       19.2025","       -0.8100","  -4.21"
"11-Jul-2022","       18.3950","       19.2150","       16.6475","       18.3675","       18.3950","       -0.0300","  -0.15"
"12-Jul-2022","       18.3675","       18.6375","       17.3000","       18.5475","       18.3675","        0.1800","   0.98"
"13-Jul-2022","       18.5475","       18.7625","       17.7350","       18.5200","       18.5475","       -0.0300","  -0.15"
"14-Jul-2022","       18.5200","       18.6900","       17.7500","       18.3400","       18.5200","       -0.1800","  -0.97"
"15-Jul-2022","       18.3400","       18.3400","       17.5300","       17.5975","       18.3400","       -0.7400","  -4.05"
"18-Jul-2022","       17.5975","       18.1825","       16.4700","       17.1600","       17.5975","       -0.4400","  -2.49"
"19-Jul-2022","       17.1600","       17.6675","       16.3525","       17.2025","       17.1600","        0.0400","   0.25"
"20-Jul-2022","       17.2025","       17.2725","       15.6575","       16.8225","       17.2025","       -0.3800","  -2.21"
"21-Jul-2022","       16.8225","       17.2075","       15.9725","       16.8575","       16.8225","        0.0400","   0.21"
"22-Jul-2022","       16.8575","       16.9625","       16.1625","       16.6500","       16.8575","       -0.2100","  -1.23"
"25-Jul-2022","       16.6500","       17.9075","       16.1775","       17.6800","       16.6500","        1.0300","   6.19"
"26-Jul-2022","       17.6800","       18.2675","       17.3550","       18.1700","       17.6800","        0.4900","   2.77"
"27-Jul-2022","       18.1700","       18.6350","       17.7525","       18.1300","       18.1700","       -0.0400","  -0.22"
"28-Jul-2022","       18.1300","       18.1300","       16.8375","       17.0125","       18.1300","       -1.1200","  -6.16"
"29-Jul-2022","       17.0125","       18.6450","       16.4900","       16.5500","       17.0125","       -0.4600","  -2.72"
"01-Aug-2022","       16.5500","       17.6250","       15.8925","       17.4850","       16.5500","        0.9400","   5.65"
"02-Aug-2022","       17.4850","       18.7550","       17.4850","       18.5300","       17.4850","        1.0500","   5.98"
"03-Aug-2022","       18.5300","       19.1725","       17.9500","       18.4500","       18.5300","       -0.0800","  -0.43"
"04-Aug-2022","       18.4500","       21.0600","       17.6250","       19.2575","       18.4500","        0.8100","   4.38"
"05-Aug-2022","       19.2575","       19.3900","       18.0075","       18.9150","       19.2575","       -0.3400","  -1.78"
"08-Aug-2022","       18.9150","       20.1800","       17.7800","       19.3025","       18.9150","        0.3900","   2.05"
"10-Aug-2022","       19.3025","       20.7700","       18.8575","       19.5875","       19.3025","        0.2900","   1.48"
"11-Aug-2022","       19.5875","       19.5875","       18.2000","       18.3550","       19.5875","       -1.2300","  -6.29"
"12-Aug-2022","       18.3550","       18.5250","       17.4100","       17.6075","       18.3550","       -0.7500","  -4.07"
"16-Aug-2022","       17.6075","       18.3550","       17.0050","       17.6850","       17.6075","        0.0800","   0.44"
"17-Aug-2022","       17.6850","       17.7875","       16.5475","       17.6775","       17.6850","       -0.0100","  -0.04"
"18-Aug-2022","       17.6775","       18.4400","       16.7150","       17.3500","       17.6775","       -0.3300","  -1.85"
"19-Aug-2022","       17.3500","       18.5675","       16.8750","       18.2850","       17.3500","        0.9400","   5.39"
"22-Aug-2022","       18.2850","       19.2950","       17.2000","       19.0375","       18.2850","        0.7500","   4.12"
"23-Aug-2022","       19.0375","       19.5900","       18.1775","       19.0500","       19.0375","        0.0100","   0.07"
"24-Aug-2022","       19.0500","       19.3425","       17.9875","       18.4300","       19.0500","       -0.6200","  -3.25"
"25-Aug-2022","       18.4300","       20.2150","       17.2750","       19.5700","       18.4300","        1.1400","   6.19"
"26-Aug-2022","       19.5700","       19.5700","       15.8250","       18.2150","       19.5700","       -1.3600","  -6.92"
"29-Aug-2022","       18.2150","       21.2050","       18.2150","       19.8225","       18.2150","        1.6100","   8.83"
"30-Aug-2022","       19.8225","       19.8225","       17.2575","       18.7000","       19.8225","       -1.1200","  -5.66"
"01-Sep-2022","       18.7000","       20.9875","       18.1050","       19.8725","       18.7000","        1.1700","   6.27"
"02-Sep-2022","       19.8725","       20.1425","       17.4025","       19.5500","       19.8725","       -0.3200","  -1.62"
"05-Sep-2022","       19.5500","       20.2900","       19.4500","       19.6625","       19.5500","        0.1100","   0.58"
"06-Sep-2022","       19.6625","       20.0000","       18.6450","       19.5250","       19.6625","       -0.1400","  -0.70"
"07-Sep-2022","       19.5250","       20.1750","       18.2775","       19.3675","       19.5250","       -0.1600","  -0.81"
"08-Sep-2022","       19.3675","       19.3675","       17.3025","       18.3050","       19.3675","       -1.0600","  -5.49"
"09-Sep-2022","       18.3050","       18.5100","       16.5450","       17.7175","       18.3050","       -0.5900","  -3.21"
"12-Sep-2022","       17.7175","       18.3825","       16.3925","       17.9375","       17.7175","        0.2200","   1.24"
"13-Sep-2022","       17.9375","       17.9375","       16.8575","       17.4700","       17.9375","       -0.4700","  -2.61"
"14-Sep-2022","       17.4700","       18.5650","       17.2600","       18.2775","       17.4700","        0.8100","   4.62"
"15-Sep-2022","       18.2775","       19.2150","       16.7800","       18.3925","       18.2775","        0.1200","   0.63"
"16-Sep-2022","       18.3925","       20.2425","       18.3000","       19.8225","       18.3925","        1.4300","   7.77"
"19-Sep-2022","       19.8225","       21.2050","       16.4725","       19.9400","       19.8225","        0.1200","   0.59"
"20-Sep-2022","       19.9400","       19.9400","       18.1125","       18.7975","       19.9400","       -1.1400","  -5.73"
"21-Sep-2022","       18.7975","       20.2900","       18.3050","       19.3250","       18.7975","        0.5300","   2.81"
"22-Sep-2022","       19.3250","       20.1375","       17.4075","       18.8150","       19.3250","       -0.5100","  -2.64"
"23-Sep-2022","       18.8150","       20.8125","       17.3450","       20.5925","       18.8150","        1.7800","   9.45"
"26-Sep-2022","       20.5925","       22.8975","       18.8050","       21.8925","       20.5925","        1.3000","   6.31"
"27-Sep-2022","       21.8925","       22.2925","       20.7875","       21.5675","       21.8925","       -0.3300","  -1.48"
"28-Sep-2022","       21.5675","       22.3625","       21.4900","       22.0950","       21.5675","        0.5300","   2.45"
"29-Sep-2022","       22.0950","       22.2875","       21.0650","       21.3025","       22.0950","       -0.7900","  -3.59"
"30-Sep-2022","       21.3025","       21.9875","       19.6975","       19.9675","       21.3025","       -1.3400","  -6.27"
"03-Oct-2022","       19.9675","       21.6800","       19.9675","       21.3650","       19.9675","        1.4000","   7.00"
"04-Oct-2022","       21.3650","       21.3650","       19.4475","       19.5700","       21.3650","       -1.8000","  -8.40"
"06-Oct-2022","       19.5700","       20.0200","       18.5850","       19.3150","       19.5700","       -0.2600","  -1.30"
"07-Oct-2022","       19.3150","       19.7250","       18.6875","       18.8125","       19.3150","       -0.5000","  -2.60"
"10-Oct-2022","       18.8125","       20.3400","       18.8125","       19.6225","       18.8125","        0.8100","   4.31"
"11-Oct-2022","       19.6225","       20.8175","       19.0900","       20.4900","       19.6225","        0.8700","   4.42"
"12-Oct-2022","       20.4900","       20.8850","       19.8850","       20.1750","       20.4900","       -0.3200","  -1.54"
"13-Oct-2022","       20.1750","       20.9425","       18.4025","       20.2900","       20.1750","        0.1200","   0.57"
"14-Oct-2022","       20.2900","       20.6300","       18.0750","       18.2575","       20.2900","       -2.0300"," -10.02"
"17-Oct-2022","       18.2575","       19.0775","       18.2575","       18.4175","       18.2575","        0.1600","   0.88"
"18-Oct-2022","       18.4175","       18.4175","       16.5750","       17.4525","       18.4175","       -0.9700","  -5.24"
"19-Oct-2022","       17.4525","       17.5550","       16.2275","       17.4875","       17.4525","        0.0400","   0.20"
"20-Oct-2022","       17.4875","       17.7625","       15.5675","       17.2325","       17.4875","       -0.2600","  -1.46"
"21-Oct-2022","       17.2325","       17.4275","       16.5850","       17.2800","       17.2325","        0.0500","   0.28"
"24-Oct-2022","       17.2800","       17.6725","       17.0700","       17.4225","       17.2800","        0.1400","   0.82"
"25-Oct-2022","       17.4225","       17.6175","       16.4900","       16.8800","       17.4225","       -0.5400","  -3.11"
"27-Oct-2022","       16.8800","       17.0700","       14.7900","       16.5975","       16.8800","       -0.2800","  -1.67"
"28-Oct-2022","       16.5975","       17.0375","       15.8475","       15.9225","       16.5975","       -0.6800","  -4.07"
"31-Oct-2022","       15.9225","       16.6300","       15.0700","       15.8025","       15.9225","       -0.1200","  -0.75"
"03-Nov-2022","       16.6625","       16.7325","       14.9850","       15.9425","       16.6625","       -0.7200","  -4.32"
"04-Nov-2022","       15.9425","       16.2075","       15.4825","       15.6550","       15.9425","       -0.2900","  -1.80"
"07-Nov-2022","       15.6550","       16.3550","       15.2775","       15.5850","       15.6550","       -0.0700","  -0.45"
"09-Nov-2022","       15.5850","       16.0675","       15.0175","       15.9150","       15.5850","        0.3300","   2.12"
"10-Nov-2022","       15.9150","       16.2925","       15.4925","       15.5675","       15.9150","       -0.3500","  -2.18"
"11-Nov-2022","       15.5675","       15.5675","       14.2775","       14.4050","       15.5675","       -1.1600","  -7.47"
"14-Nov-2022","       14.4050","       15.2700","       12.5550","       14.9100","       14.4050","        0.5100","   3.51"
"15-Nov-2022","       14.9100","       15.0150","       13.8275","       14.6350","       14.9100","       -0.2800","  -1.84"
"16-Nov-2022","       14.6350","       15.5325","       13.9275","       15.1000","       14.6350","        0.4700","   3.18"
"17-Nov-2022","       15.1000","       16.2625","       13.0900","       14.8775","       15.1000","       -0.2200","  -1.47"
"18-Nov-2022","       14.8775","       15.6925","       13.8600","       14.3900","       14.8775","       -0.4900","  -3.28"
"21-Nov-2022","       14.3900","       15.5475","       13.3625","       14.7975","       14.3900","        0.4100","   2.83"
"22-Nov-2022","       14.7975","       16.2725","       13.3200","       13.8425","       14.7975","       -0.9600","  -6.45"
"23-Nov-2022","       13.8425","       14.3275","       11.8750","       14.0425","       13.8425","        0.2000","   1.44"
"24-Nov-2022","       14.0425","       14.0425","       12.9975","       13.4775","       14.0425","       -0.5700","  -4.02"
"25-Nov-2022","       13.4775","       15.7725","       12.7725","       13.3325","       13.4775","       -0.1500","  -1.08"
"28-Nov-2022","       13.3325","       14.0575","       12.4100","       13.5650","       13.3325","        0.2300","   1.74"
"29-Nov-2022","       13.5650","       14.6200","       12.4075","       13.6150","       13.5650","        0.0500","   0.37"
"30-Nov-2022","       13.6150","       14.0500","       12.7525","       13.8075","       13.6150","        0.1900","   1.41"
"01-Dec-2022","       13.8075","       14.2300","       12.9850","       13.3600","       13.8075","       -0.4500","  -3.24"
"02-Dec-2022","       13.3600","       14.0925","       12.9600","       13.4500","       13.3600","        0.0900","   0.67"
"05-Dec-2022","       13.4500","       14.4175","       13.4500","       13.7325","       13.4500","        0.2800","   2.10"
"06-Dec-2022","       13.7325","       14.2525","       12.1800","       14.0425","       13.7325","        0.3100","   2.26"
"07-Dec-2022","       14.0425","       14.4625","       13.7950","       14.0775","       14.0425","        0.0400","   0.25"
"08-Dec-2022","       14.0775","       14.8900","       13.2600","       13.3975","       14.0775","       -0.6800","  -4.83"
"09-Dec-2022","       13.3975","       13.9625","       11.9125","       13.4775","       13.3975","        0.0800","   0.60"
"12-Dec-2022","       13.4775","       14.1500","       12.5275","       13.3175","       13.4775","       -0.1600","  -1.19"
"13-Dec-2022","       13.3175","       13.5775","       11.4325","       12.8825","       13.3175","       -0.4400","  -3.27"
"14-Dec-2022","       12.8825","       13.0825","       11.5275","       12.8850","       12.8825","        0.0000","   0.02"
"15-Dec-2022","       12.8850","       13.8825","       12.5875","       13.7325","       12.8850","        0.8500","   6.58"
"16-Dec-2022","       13.7325","       14.2200","       12.4925","       14.0700","       13.7325","        0.3400","   2.46"
"19-Dec-2022","       14.0700","       14.4875","       13.5000","       13.5525","       14.0700","       -0.5200","  -3.68"
"20-Dec-2022","       13.5525","       14.9225","       13.0400","       13.7800","       13.5525","        0.2300","   1.68"
"21-Dec-2022","       13.7800","       16.0100","       12.4625","       15.5625","       13.7800","        1.7800","  12.94"
"22-Dec-2022","       15.5625","       16.3000","       14.4400","       15.1875","       15.5625","       -0.3800","  -2.41"
"23-Dec-2022","       15.1875","       16.4800","       14.4825","       16.1600","       15.1875","        0.9700","   6.40"
"26-Dec-2022","       16.1600","       17.2300","       14.3075","       15.9325","       16.1600","       -0.2300","  -1.41"
"27-Dec-2022","       15.9325","       16.1325","       14.9250","       15.2900","       15.9325","       -0.6400","  -4.03"
"28-Dec-2022","       15.2900","       15.6475","       15.2725","       15.3950","       15.2900","        0.1100","   0.69"
"29-Dec-2022","       15.3950","       15.7700","       14.7100","       14.8125","       15.3950","       -0.5800","  -3.78"
"30-Dec-2022","       14.8125","       15.1150","       14.2825","       14.8675","       14.8125","        0.0600","   0.37"
